LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
28.61004742,-81.4447046,272480902873.0,407000.0,8479.0,1522.06,30000.0,7335.48,63861.93,579.33,35085.34,2773.99,8369.04,36,0.0,8,4.5
28.3997845,-81.44930866,262485336824.0,584000.0,10407.0,2267.32,0.0,1360.25,79825.96,224.49,56770.86,4323.7,3534.04,22,0.0,11,4.0
28.3086691,-81.25854615,122436247998.0,267000.0,7220.0,1257.68,30000.0,13215.28,39045.56,432.99,80000.0,11788.76,1880.38,12,0.0,7,3.5
28.56679729,-81.58046298,102024529185.0,261000.0,9960.0,1380.92,8000.0,1638.46,51681.12,1555.49,74137.2,31770.19,200.0,42,0.0,3,3.5
28.47882056,-81.23676299,322246862160.0,607000.0,9849.0,2627.97,0.0,2297.78,80854.08,669.16,56447.36,1576.32,5729.09,42,0.0,2,3.0
28.69003736,-81.49619598,122067078619.0,651000.0,11763.0,1833.18,20000.0,10261.19,50760.49,803.8,69301.73,27933.11,5949.76,7,0.0,4,3.0
28.47038435,-81.23145503,172026362246.0,277000.0,9213.0,1855.89,0.0,5992.74,69030.83,1876.07,58976.95,6362.25,10777.98,7,0.0,6,4.0
28.34648989,-81.4679676,212109686043.0,492000.0,8689.0,2212.1,0.0,1664.37,80544.64,756.37,76433.95,1159.91,30000.0,3,0.0,4,3.0
28.45874586,-81.36383046,112302852679.0,841000.0,9104.0,2738.7,20000.0,1409.11,57595.37,2017.0,29031.73,10971.25,4888.3,6,0.0,2,5.0
28.71687263,-81.3229579,162422953341.0,216000.0,7422.0,1381.68,0.0,10924.98,67109.31,157.1,68220.27,4190.44,19130.62,42,0.0,9,4.0
28.36910017,-81.19740469,262303676389.0,410000.0,11594.0,2166.32,50000.0,1390.04,62210.32,3594.17,80000.0,18539.19,3710.03,23,0.0,4,4.0
28.66181693,-81.27401826,292185191725.0,258000.0,5853.0,1634.96,0.0,1347.23,55403.88,1585.07,58665.08,5096.69,1481.18,28,0.0,8,5.0
28.74677717,-81.47507432,192134531272.0,356000.0,9099.0,1603.48,8000.0,5475.19,47306.27,165.79,80000.0,4654.0,3469.13,24,0.0,11,4.0
28.45861724,-81.24798185,202199031062.0,269000.0,8616.0,1034.1,0.0,919.4,76603.61,1748.16,56551.35,17642.23,5902.09,12,0.0,9,4.0
28.71489661,-81.3455283,332334974553.0,549000.0,10348.0,2542.68,10000.0,3686.67,72271.47,50.0,65688.02,14994.5,6233.96,23,0.0,9,4.0
28.66906005,-81.2715021,332245018855.0,536000.0,5925.0,1745.51,0.0,7839.46,84211.48,3180.0,60913.2,7676.17,418.53,23,0.0,8,2.0
28.50119872,-81.56474353,282374315425.0,199000.0,6679.0,1279.54,30000.0,12166.86,82289.94,50.0,69251.55,500.0,1750.3,37,0.0,7,3.5
28.30547393,-81.42332078,112248191235.0,483000.0,8445.0,2373.81,50000.0,2134.64,71856.07,2636.98,80000.0,16758.07,17897.19,37,0.0,12,3.0
28.61235462,-81.21082825,332380406921.0,688000.0,9683.0,2529.5,0.0,230.25,74971.39,1415.24,66521.7,9111.35,354.61,28,0.0,12,4.0
28.58732014,-81.46305903,202062058797.0,198000.0,5860.0,825.42,0.0,542.18,84333.18,1815.13,35247.54,39868.51,16213.19,42,0.0,8,2.0
28.47662247,-81.23029613,282295448152.0,280000.0,7279.0,1234.71,20000.0,5998.58,46086.54,516.59,58766.53,9245.79,6144.45,37,0.0,3,3.5
28.71901343,-81.49129361,172107668700.0,846000.0,14953.0,4065.8,15000.0,13466.57,81042.22,377.49,76648.39,3979.42,8920.14,42,0.0,2,4.5
28.50317552,-81.56783888,172216710737.0,595000.0,8891.0,2225.68,20000.0,872.27,66441.15,1302.48,70505.76,7796.35,3380.26,26,0.0,1,3.5
28.54084298,-81.41883318,142300832372.0,368000.0,8775.0,1506.14,0.0,5816.76,38916.44,665.38,14382.38,3558.5,200.0,26,0.0,5,3.5
28.67079089,-81.29415814,202081311247.0,309000.0,6082.0,1172.39,0.0,30583.44,44386.52,1822.61,56034.76,6490.37,7585.56,61,0.0,12,3.5
28.43195738,-81.59210554,232394946879.0,640000.0,15469.0,3246.09,0.0,5546.32,46235.91,3123.56,80000.0,557.48,2418.17,12,0.0,9,4.0
28.64778908,-81.26144153,242135270604.0,345000.0,8924.0,2906.05,0.0,1904.34,52272.4,1139.64,58612.7,7661.57,7928.83,40,0.0,6,3.0
28.58738239,-81.18420494,182378335208.0,469000.0,9741.0,1878.32,0.0,2130.82,75742.39,3389.43,72731.14,588.7,219.27,24,0.0,3,4.5
28.48395634,-81.57315797,162098876943.0,697000.0,19635.0,4519.61,0.0,11031.0,53396.2,1076.24,72241.67,7253.25,1732.7,39,0.0,8,4.0
28.63675184,-81.453006,352425521911.0,701000.0,9547.0,2756.35,0.0,3899.61,50145.49,138.44,44198.5,7474.65,2232.47,23,0.0,3,4.0
28.53437484,-81.56157053,162284396276.0,200000.0,4749.0,800.0,0.0,466.74,55169.7,2415.51,66711.59,11360.38,2496.89,41,0.0,9,3.5
28.37523904,-81.30419751,192458992638.0,403000.0,9806.0,1889.12,0.0,3336.63,82178.25,2978.14,64970.27,60000.0,2613.49,40,1.0,1,4.5
28.68321316,-81.4799186,302213071238.0,312000.0,9075.0,1980.4,0.0,27572.53,69364.28,720.67,64067.98,14783.41,2154.68,62,0.0,10,4.5
28.72553822,-81.36945606,292479993351.0,300000.0,8428.0,1955.0,0.0,5416.94,67437.82,297.54,68117.55,20201.13,200.0,39,0.0,4,4.5
28.56429762,-81.23166557,132156375311.0,466000.0,5853.0,1768.98,0.0,938.32,56333.83,50.0,54205.55,3109.38,23764.49,12,0.0,7,4.0
28.38822333,-81.35622098,152030400260.0,263000.0,8930.0,1272.54,5000.0,5430.69,81750.15,388.21,54981.09,8473.69,16818.98,12,0.0,12,3.0
28.50915189,-81.393846,252117991014.0,431000.0,7423.0,1755.16,0.0,614.46,57866.99,1040.85,10867.5,11599.23,3991.46,36,0.0,2,4.5
28.471756,-81.21307719,122497040257.0,372000.0,8973.0,1697.6,25000.0,21127.64,84647.76,557.29,65057.92,5369.01,8608.26,13,0.0,6,3.5
28.57170618,-81.4266394,112079841228.0,556000.0,7441.0,2221.85,0.0,4439.86,44652.69,1812.98,21615.55,21571.69,1560.72,27,0.0,6,4.0
28.39398258,-81.3345642,232220297384.0,327000.0,10399.0,2351.19,0.0,5682.55,69460.09,986.33,53851.53,10325.79,9093.38,40,1.0,6,3.0
28.39556838,-81.26630547,102311786024.0,356000.0,7330.0,1916.26,20000.0,9220.04,71175.86,4996.82,66263.21,24359.89,335.35,26,1.0,10,3.0
28.61496426,-81.45446511,342327155307.0,242000.0,7213.0,1043.63,50000.0,27045.66,71621.38,1048.36,39223.08,11869.25,1308.38,25,0.0,7,3.0
28.43459276,-81.24540473,162378758354.0,217000.0,8884.0,1850.34,10000.0,3786.84,51388.31,156.44,62259.26,5161.37,16899.63,27,0.0,3,4.0
28.53846736,-81.36135254,122358139214.0,426000.0,6898.0,1588.35,0.0,200.0,56438.18,310.31,7316.05,28517.76,1232.85,22,0.0,1,3.5
28.39109281,-81.24844434,292273922957.0,698000.0,14953.0,2926.62,0.0,5772.18,79414.45,165.21,71547.28,10501.27,4733.83,10,0.0,10,4.5
28.47381896,-81.25695817,122102929818.0,436000.0,9423.0,1435.49,50000.0,23790.71,69032.46,227.3,50713.91,3138.14,7068.75,22,0.0,6,3.5
28.2958202,-81.55774373,292037876746.0,226000.0,9050.0,1525.25,30000.0,5798.56,61197.0,118.99,80000.0,21132.79,235.64,22,0.0,9,4.0
28.35778718,-81.18827284,142485006727.0,399000.0,8974.0,2652.79,0.0,19929.13,78471.94,1776.19,80000.0,1952.35,8116.25,36,0.0,2,4.0
28.50215678,-81.56611102,302473025716.0,459000.0,8474.0,1608.1,8000.0,3514.2,40187.32,671.78,69823.94,6242.28,16909.24,40,0.0,11,4.5
28.51192256,-81.26385782,142448706641.0,347000.0,7458.0,1341.26,0.0,9663.71,42165.63,209.46,43039.75,4919.74,6100.97,7,0.0,6,5.0
28.54227159,-81.403949,272006262443.0,701000.0,7275.0,2200.64,50000.0,12917.65,60647.0,95.06,9731.23,13140.68,10613.39,4,0.0,8,4.0
28.59702798,-81.22330395,152145327898.0,423000.0,6799.0,1650.98,0.0,2457.85,70875.33,159.91,59689.89,8535.09,11949.16,12,0.0,7,4.5
28.36122809,-81.35746556,292078542941.0,643000.0,14849.0,3769.47,0.0,8253.09,66143.4,434.34,64421.11,15770.17,4865.9,13,0.0,2,4.0
28.64239664,-81.26858074,352202185790.0,350000.0,6701.0,1548.19,0.0,2361.97,56837.84,2990.44,54128.16,500.0,3567.52,60,0.0,11,3.5
28.59341484,-81.55086832,252137818798.0,736000.0,14940.0,3258.6,0.0,11835.03,47973.47,50.0,65946.04,8842.62,241.01,8,0.0,6,4.0
28.55102089,-81.60109592,222135967209.0,252000.0,7282.0,1605.06,0.0,11870.29,37176.21,374.78,80000.0,1851.34,4744.48,37,0.0,1,4.5
28.34911569,-81.51766968,192089587054.0,263000.0,6703.0,1095.95,25000.0,1957.36,80928.35,857.51,80000.0,6163.99,3083.09,26,0.0,11,2.0
28.33776772,-81.54674213,122413472650.0,1007000.0,43697.0,6000.0,0.0,1700.11,55946.49,729.08,80000.0,4314.82,566.73,23,0.0,8,4.0
28.51767757,-81.26447467,222120002909.0,502000.0,6458.0,1649.24,15000.0,11988.88,45583.14,3875.62,42521.93,8983.09,2136.9,5,0.0,6,4.0
28.70347456,-81.34584242,132364574543.0,491000.0,10050.0,1698.87,15000.0,12246.73,36204.46,1514.01,61182.52,6287.3,7338.04,36,0.0,6,3.0
28.4308386,-81.26369101,122138874944.0,824000.0,9462.0,2836.47,10000.0,4165.13,52068.6,1772.14,56557.33,20137.37,7560.06,12,1.0,6,4.5
28.4836443,-81.14379516,202294734665.0,590000.0,9512.0,2455.69,0.0,6289.11,62290.11,400.88,80000.0,5389.75,1181.14,27,0.0,11,4.0
28.72196416,-81.36587913,142190783004.0,479000.0,7542.0,2224.68,15000.0,13521.95,69199.1,656.13,67245.61,3440.97,3434.47,7,0.0,5,3.5
28.38544632,-81.44727846,192448703131.0,338000.0,8884.0,1337.74,0.0,9009.19,69530.38,293.56,60398.96,2809.83,580.18,41,0.0,2,3.0
28.6117115,-81.16840127,292383427293.0,336000.0,9248.0,1567.02,0.0,31176.59,51387.32,745.37,80000.0,12360.02,1354.01,36,0.0,6,4.5
28.29008182,-81.28117703,222089128854.0,353000.0,8141.0,2601.37,0.0,6310.07,52238.9,637.09,80000.0,18142.12,6369.12,62,0.0,10,3.0
28.69936146,-81.34160021,322395595006.0,429000.0,8959.0,1386.47,0.0,2810.91,70830.3,248.25,59931.17,14896.11,3267.79,38,0.0,6,3.0
28.52588833,-81.54960061,282028877193.0,280000.0,6602.0,1233.84,0.0,3868.68,53767.75,3236.58,62030.64,6673.95,2707.93,12,0.0,3,5.0
28.52710896,-81.54153182,202342945854.0,346000.0,8574.0,2730.64,0.0,26899.47,69832.94,4281.2,58980.39,18509.05,6842.64,41,0.0,9,4.0
28.52212156,-81.28489087,282028631048.0,534000.0,6704.0,2055.64,0.0,4228.94,69628.11,1109.26,34987.36,5973.43,3032.86,12,0.0,5,3.0
28.63389969,-81.20735645,202395532984.0,465000.0,6956.0,1373.05,0.0,2860.02,60550.92,4608.68,70944.46,5635.94,2039.89,36,0.0,8,4.0
28.41135733,-81.24234037,312474021067.0,296000.0,8231.0,2294.66,0.0,14833.64,60301.86,1018.79,67109.32,500.0,4904.37,28,0.0,2,4.0
28.38912159,-81.2621954,352438997719.0,402000.0,8591.0,2087.56,0.0,6907.06,75253.95,2329.01,68919.86,1652.32,5483.79,61,0.0,12,3.0
28.51875575,-81.5931924,172335958505.0,377000.0,8501.0,2099.54,0.0,674.54,71565.36,610.16,79235.1,21045.55,3247.94,1,0.0,3,2.0
28.41660408,-81.5466173,212085491487.0,284000.0,8040.0,1170.44,0.0,4767.88,83308.25,2105.82,75730.9,14228.76,11008.56,38,0.0,2,3.0
28.30639901,-81.55459387,192358707631.0,319000.0,8219.0,1356.45,0.0,15815.45,71893.22,234.16,80000.0,2831.44,12075.44,38,0.0,11,4.5
28.30487201,-81.28625346,302352351540.0,486000.0,8512.0,1994.68,0.0,5096.11,59558.74,827.21,80000.0,7081.85,6809.36,36,0.0,6,4.0
28.51566732,-81.29941031,112092911718.0,293000.0,9180.0,2213.52,0.0,36987.05,54280.06,2346.8,29919.85,26063.04,4660.39,28,0.0,6,3.0
28.36646512,-81.53807314,302076126521.0,438000.0,9282.0,1628.4,10000.0,7958.39,66589.16,106.89,80000.0,11942.09,3890.91,4,0.0,2,4.5
28.59123435,-81.46370703,262486364328.0,855000.0,11110.0,2708.56,8000.0,4452.14,75568.59,357.52,35758.93,23908.6,200.0,39,0.0,4,3.0
28.58019652,-81.21410835,342041158517.0,434000.0,8480.0,1819.34,0.0,2945.34,64772.69,1385.09,62556.48,11952.25,10025.57,27,0.0,8,4.0
28.65210992,-81.27528073,112007077456.0,290000.0,7949.0,1363.54,10000.0,5854.79,62855.3,4373.9,55672.87,17180.71,3649.81,26,0.0,10,4.5
28.72485544,-81.34930733,282036656173.0,278000.0,10981.0,1717.07,30000.0,233.73,37422.46,1287.55,69434.4,2861.68,200.0,22,0.0,10,3.5
28.32668264,-81.4573716,352295339806.0,448000.0,7381.0,2220.97,0.0,200.0,43053.5,942.94,80000.0,16173.91,12788.15,9,0.0,6,3.5
28.45496045,-81.24703997,182139216939.0,312000.0,9179.0,1446.52,10000.0,4081.6,50753.13,3522.96,57129.26,4900.45,1039.08,11,0.0,3,3.0
28.45471543,-81.38754328,212062906788.0,210000.0,7469.0,1246.93,0.0,747.52,57090.71,1080.93,30369.28,2317.2,990.89,40,0.0,2,3.5
28.46152891,-81.23604582,312297138547.0,227000.0,9380.0,1436.79,0.0,6748.23,56980.38,3078.6,58882.31,5098.52,4687.61,37,0.0,3,3.5
28.42950094,-81.16574477,162133192800.0,787000.0,11736.0,3385.68,0.0,1430.92,49548.16,3984.25,80000.0,19364.96,938.0,57,0.0,4,4.0
28.46700683,-81.21416433,262055639786.0,543000.0,11950.0,3687.86,0.0,2049.85,48308.34,314.78,64561.27,8019.41,2794.24,26,0.0,1,5.0
28.64761747,-81.27403878,132484531861.0,602000.0,8802.0,2340.39,0.0,16312.56,76617.44,2166.84,56582.24,4782.87,6337.13,24,0.0,10,4.5
28.56006769,-81.44779536,162229628516.0,1379000.0,43262.0,6000.0,5000.0,12663.83,77160.93,1056.65,25432.83,7256.11,1795.39,39,0.0,4,3.5
28.62267567,-81.20468861,222480934914.0,542000.0,5442.0,1775.54,25000.0,2392.28,47715.2,3899.63,69895.38,2976.17,2106.15,10,0.0,3,4.5
28.44192875,-81.24269697,302107779163.0,624000.0,10474.0,2763.33,5000.0,2621.73,50987.74,341.25,59901.53,13007.47,1750.97,22,0.0,4,4.0
28.50690521,-81.25891821,122286759904.0,275000.0,9275.0,1213.39,0.0,333.68,80740.02,1625.75,45453.42,17715.33,200.0,39,0.0,7,4.5
28.39997421,-81.25795705,262421870207.0,839000.0,15331.0,4118.92,0.0,7378.98,51610.95,919.23,66685.62,9168.6,2668.3,27,1.0,1,3.0
28.49328177,-81.5596115,342039374229.0,424000.0,12071.0,3121.13,0.0,10122.14,51121.81,2327.29,67748.49,3251.15,5103.3,56,0.0,1,4.0
28.39160855,-81.30767086,152224029490.0,430000.0,6962.0,1871.07,50000.0,50000.0,40925.76,2743.69,59823.69,2914.95,3222.88,28,1.0,1,4.0
28.66914779,-81.46358214,302000104341.0,492000.0,6446.0,1692.26,0.0,383.65,45787.89,2399.06,56601.12,2112.23,4330.46,22,0.0,1,4.5
28.36984763,-81.2799829,122054969414.0,421000.0,5778.0,1348.71,0.0,4409.58,73682.21,50.0,71052.71,4550.13,8852.95,27,0.0,6,3.5
28.57033883,-81.20453831,252258369017.0,525000.0,9327.0,1758.62,10000.0,2835.54,76323.18,759.83,65343.23,500.0,12461.18,23,0.0,2,3.0
28.57851997,-81.57008822,352395406312.0,347000.0,7180.0,1773.45,0.0,2026.45,67939.17,1299.02,70393.22,10822.34,3121.27,59,0.0,12,3.5
28.38604262,-81.38121906,282274427483.0,406000.0,15446.0,2302.06,25000.0,18904.55,39407.68,4715.11,55357.01,5892.51,3735.06,10,0.0,1,4.0
28.37550792,-81.35199465,112358912257.0,466000.0,9528.0,2567.22,15000.0,811.38,62004.25,900.61,59730.17,11208.5,1600.09,10,0.0,7,4.0
28.72288939,-81.55880276,162072456966.0,563000.0,7367.0,2221.7,20000.0,3730.52,79824.28,1939.64,80000.0,5868.67,1926.29,2,0.0,1,3.5
28.46014178,-81.14281271,232372331376.0,215000.0,6293.0,1119.24,8000.0,2048.72,63857.83,1651.63,80000.0,42983.94,12508.17,58,0.0,7,3.5
28.41719824,-81.2615099,132265736945.0,317000.0,9084.0,1512.83,0.0,7124.96,83538.2,3321.89,61819.01,2750.2,551.73,27,1.0,4,4.5
28.37361151,-81.43507047,132413258585.0,370000.0,7235.0,1401.81,0.0,2717.63,76526.48,3155.95,63389.28,26748.04,2249.1,41,0.0,5,3.0
28.54199071,-81.23622016,172428260996.0,513000.0,10813.0,2031.01,0.0,17991.16,47807.72,849.3,51902.25,5105.93,1954.88,39,0.0,12,3.5
28.37678133,-81.27104705,222488224510.0,346000.0,7051.0,1711.82,30000.0,16620.07,58383.35,736.19,70806.31,25753.31,2890.82,42,0.0,3,5.0
28.74509341,-81.4920912,352041082444.0,319000.0,8637.0,1441.56,10000.0,10536.8,57500.49,1788.52,80000.0,9618.88,15390.68,13,0.0,7,4.0
28.70026817,-81.37340858,232244895426.0,339000.0,8025.0,1403.59,0.0,9951.09,58104.69,112.61,59667.72,5655.93,6055.92,57,0.0,1,4.5
28.35050031,-81.18407742,282216343117.0,442000.0,8596.0,2153.26,20000.0,21971.64,49124.15,2573.05,80000.0,19585.71,200.0,9,0.0,11,3.5
28.45874367,-81.22643154,182306134863.0,505000.0,10166.0,2509.42,0.0,19611.9,39806.41,6408.57,62738.24,4770.24,5781.27,27,0.0,9,3.5
28.34689046,-81.2558811,162415021429.0,218000.0,7861.0,1198.26,0.0,5739.31,42831.61,289.91,80000.0,13594.63,929.26,42,0.0,4,5.0
28.56515239,-81.43443525,242238600983.0,555000.0,12116.0,2011.46,0.0,1554.34,83003.78,357.84,22482.41,22979.64,1387.22,7,0.0,6,3.5
28.44659701,-81.52518911,172392287865.0,976000.0,15201.0,4022.28,0.0,4093.11,76430.39,2890.38,63989.35,565.99,511.72,4,0.0,11,4.5
28.46739489,-81.25294907,142330056126.0,228000.0,8690.0,1425.47,0.0,473.5,53991.63,691.07,52408.01,25571.09,357.85,62,0.0,3,4.0
28.64270084,-81.45272482,262427490776.0,392000.0,7093.0,1497.87,0.0,1520.0,47227.5,2225.04,46019.94,10697.98,1454.74,28,0.0,7,3.0
28.56775407,-81.58486383,232139075337.0,412000.0,7571.0,1920.55,8000.0,3238.04,76279.08,818.47,75843.3,2431.26,3318.2,42,0.0,7,4.0
28.41273366,-81.26009846,222499699234.0,406000.0,7013.0,1784.8,5000.0,1864.96,41189.6,594.54,63851.2,11643.15,11844.23,9,1.0,10,4.5
28.47471757,-81.59833844,352472280720.0,504000.0,8456.0,1942.65,0.0,22153.92,46425.3,762.73,80000.0,5159.22,2927.41,7,0.0,7,5.0
28.375501,-81.56681185,252248937946.0,425000.0,9997.0,1878.94,10000.0,375.8,78256.45,4403.15,80000.0,4040.37,17014.12,62,0.0,4,3.5
28.46544939,-81.17131093,312116980806.0,188000.0,8759.0,1582.33,25000.0,1269.59,41726.36,797.3,80000.0,10750.74,856.48,28,0.0,5,4.0
28.73906363,-81.24894627,332307271381.0,291000.0,7525.0,1359.24,0.0,20262.75,36872.41,305.15,80000.0,1317.67,2790.64,62,0.0,8,3.5
28.51261816,-81.27853799,352100966311.0,296000.0,5287.0,1211.02,15000.0,621.66,82151.48,942.81,38131.31,15677.98,323.44,56,0.0,2,4.5
28.65793784,-81.42475156,142475710144.0,330000.0,7188.0,1429.88,0.0,9735.38,67184.81,1664.56,45694.29,12583.39,6716.08,22,0.0,3,2.0
28.55533878,-81.18317262,172151053556.0,348000.0,7277.0,2405.21,0.0,3796.75,44882.84,50.0,71761.65,9899.66,200.0,39,0.0,7,3.5
28.68377911,-81.22741342,272389806124.0,297000.0,10059.0,2185.79,0.0,200.0,59325.18,309.27,76169.69,11542.34,938.79,11,0.0,5,4.5
28.43525324,-81.23122466,252347462626.0,537000.0,9545.0,2019.22,0.0,18040.83,63198.18,241.67,66532.35,14127.34,2951.29,8,0.0,4,4.0
28.66192333,-81.43460735,172038678917.0,255000.0,8210.0,1662.19,25000.0,2087.41,54945.04,4722.71,49358.14,3879.77,1860.02,62,0.0,3,4.0
28.57209507,-81.41905419,162320453438.0,625000.0,7612.0,2217.96,15000.0,1293.8,46204.61,1607.45,19695.38,10919.07,2407.76,42,0.0,2,4.0
28.65780544,-81.2220567,322187839472.0,376000.0,6904.0,1957.83,0.0,20922.58,49046.84,1641.78,72018.56,1633.6,8465.61,25,0.0,9,4.0
28.52771718,-81.2559145,192193421171.0,248000.0,7268.0,1018.95,0.0,5618.97,50544.47,1477.47,45726.27,20972.38,6394.61,28,0.0,8,4.0
28.60465218,-81.39126192,342197354127.0,593000.0,10385.0,1831.91,0.0,200.0,63805.82,1158.68,25177.55,7508.58,3636.3,3,0.0,7,3.5
28.518065,-81.27947261,192453319285.0,258000.0,9150.0,2447.43,8000.0,4282.93,67775.45,50.0,37500.74,2426.95,1554.62,24,0.0,11,3.0
28.54249556,-81.19151775,232440846572.0,346000.0,10676.0,1519.25,5000.0,19824.4,62475.27,360.93,67973.19,8075.37,15720.04,27,0.0,8,4.0
28.53711991,-81.57790715,182014664987.0,707000.0,15291.0,2307.38,0.0,4108.02,80992.0,1656.01,72565.12,3646.58,6600.57,9,0.0,9,2.0
28.68254951,-81.45578199,112360482628.0,309000.0,8483.0,1934.25,50000.0,34515.66,72495.89,3298.26,59082.54,12748.53,2073.02,58,0.0,5,4.5
28.5846258,-81.19576864,282034853787.0,235000.0,7753.0,1758.29,0.0,461.5,49329.41,50.0,68706.49,16313.4,3120.27,38,0.0,5,4.5
28.63499812,-81.17453082,122109234022.0,1511000.0,43846.0,6000.0,0.0,6997.94,58060.92,276.03,80000.0,893.83,19884.53,12,0.0,11,4.0
28.57967714,-81.55459864,182427184439.0,905000.0,12305.0,3350.99,8000.0,243.46,67267.15,5361.89,65791.32,500.0,11928.71,24,0.0,9,4.0
28.64162086,-81.44160453,192121382341.0,258000.0,7329.0,1109.76,0.0,790.13,72136.03,94.52,43842.7,1266.13,8283.28,7,0.0,5,3.5
28.64063684,-81.45478215,202249274385.0,414000.0,20238.0,3108.21,0.0,1804.96,36682.37,829.61,46344.4,5574.55,200.0,23,0.0,1,3.0
28.65183882,-81.29708723,292467229529.0,614000.0,9009.0,2412.06,30000.0,50000.0,40551.94,2513.81,51288.42,29418.01,19049.8,40,0.0,7,5.0
28.38557322,-81.19605699,202084055944.0,365000.0,9740.0,1667.73,0.0,2753.88,57130.98,230.84,80000.0,32383.49,3809.93,39,0.0,11,2.0
28.60938266,-81.376891,302080434842.0,256000.0,7081.0,1504.42,15000.0,776.07,75644.34,1123.23,25524.21,2233.08,5613.03,36,0.0,6,4.5
28.50952098,-81.56839629,212189050811.0,358000.0,9356.0,2107.02,0.0,5721.82,67539.22,1962.91,69382.35,1132.98,4968.24,24,0.0,11,4.5
28.40073455,-81.23662683,232092999089.0,193000.0,7632.0,891.77,0.0,2225.66,73923.82,1448.21,72146.79,11423.63,200.0,6,0.0,11,4.0
28.42646249,-81.36824052,232170576869.0,197000.0,7776.0,1138.84,0.0,3482.33,40959.42,50.0,40172.54,3089.34,2692.22,7,0.0,4,3.5
28.50226718,-81.15110688,202473299582.0,367000.0,10089.0,2421.19,25000.0,23661.0,71823.07,1393.52,80000.0,60000.0,5366.95,9,0.0,12,3.0
28.4420727,-81.25512348,112188996867.0,163000.0,8365.0,923.97,0.0,13038.56,55970.08,932.03,56928.18,967.46,1992.6,36,1.0,9,3.0
28.71135728,-81.25905748,222351718202.0,246000.0,7601.0,1480.24,20000.0,8702.92,75098.23,2165.48,76172.21,18669.89,5942.33,42,0.0,3,3.5
28.41709965,-81.24264458,322065336977.0,699000.0,12487.0,2630.66,0.0,913.59,54067.41,638.55,66820.37,2977.61,1914.89,37,0.0,5,4.0
28.65400388,-81.24093748,102305872244.0,422000.0,8985.0,2466.15,20000.0,2630.73,44172.14,5014.4,65412.15,1227.72,606.3,62,0.0,2,3.5
28.36210812,-81.33307524,122330574696.0,305000.0,7055.0,1150.56,0.0,1064.8,84544.56,2151.65,66561.08,1004.39,3176.01,38,0.0,2,3.5
28.33537881,-81.54774649,142148440784.0,293000.0,9064.0,1211.49,0.0,2497.25,38695.82,533.34,80000.0,2872.2,8826.97,7,0.0,3,3.5
28.37630349,-81.49053575,342183753982.0,478000.0,9521.0,2776.7,8000.0,1257.2,74033.2,1057.87,72215.82,7851.56,4848.33,27,0.0,6,4.0
28.43999747,-81.3504722,252305879637.0,266000.0,7281.0,1404.5,0.0,200.0,62922.1,82.64,38144.13,17710.92,2626.81,22,1.0,11,3.5
28.73050707,-81.44883385,142007677354.0,354000.0,6605.0,1978.46,5000.0,10466.01,39403.16,602.56,74477.94,3740.49,8678.09,38,0.0,7,4.5
28.70886025,-81.35273466,312299515320.0,568000.0,7938.0,1740.17,0.0,3669.61,84118.04,1092.25,61767.68,6084.83,812.74,11,0.0,1,4.0
28.4235927,-81.13310868,172275107355.0,622000.0,19970.0,3481.35,0.0,3938.32,65097.25,1505.06,80000.0,15958.16,2061.36,38,0.0,5,3.0
28.60392372,-81.19699598,142278651662.0,268000.0,6577.0,1512.6,0.0,30377.7,36121.8,330.27,70249.38,10540.85,2872.29,6,0.0,5,4.0
28.55053349,-81.60756545,322185435079.0,425000.0,11046.0,1938.95,50000.0,1146.85,35291.04,162.35,80000.0,14844.63,1677.93,3,0.0,9,4.0
28.48003059,-81.13567598,182076738006.0,486000.0,7505.0,1972.29,0.0,19775.67,53221.1,184.26,80000.0,6993.44,15132.92,7,0.0,6,3.5
28.5317217,-81.40218224,152088212784.0,219000.0,6257.0,1099.14,0.0,6282.65,74792.78,240.73,9678.58,1155.78,1213.01,27,0.0,12,2.0
28.39707694,-81.17447058,252240696035.0,282000.0,7463.0,1102.3,15000.0,14437.69,40635.95,5579.51,80000.0,28533.77,2144.83,36,0.0,6,4.5
28.45996733,-81.18519104,132029586984.0,626000.0,11002.0,2558.74,10000.0,24138.77,61208.68,169.13,76833.16,7074.7,362.59,25,0.0,3,4.5
28.74058432,-81.59353553,222161837248.0,717000.0,8803.0,2788.65,0.0,10278.57,63107.52,1667.23,80000.0,21425.72,1974.59,9,0.0,1,3.0
28.5244459,-81.55804605,182027947083.0,372000.0,11243.0,2124.18,8000.0,15302.37,80099.98,1075.61,65347.9,18443.61,4053.06,13,0.0,8,3.5
28.54446887,-81.40882522,122258186919.0,767000.0,9327.0,3214.64,0.0,4067.23,56895.06,666.77,10958.37,6637.11,2472.65,23,0.0,5,4.5
28.56382051,-81.5874073,282263564948.0,536000.0,7508.0,2201.04,0.0,5483.17,57963.49,2037.24,76787.54,24586.48,200.0,26,0.0,9,4.0
28.61835103,-81.42916961,212144051522.0,372000.0,4897.0,1452.93,25000.0,14861.01,65865.38,2468.38,34127.72,36865.17,1388.76,12,0.0,2,4.5
